rank,book,chapter,verse,word_count,char_count,char_aggregate,word_aggregate
10346,13,2,36,0,0,0,0
10347,13,2,37,0,0,0,0
10348,13,2,38,0,0,0,0
10349,13,2,39,0,0,0,0
10350,13,2,40,0,0,0,0
10351,13,2,41,0,0,0,0
10352,13,2,42,0,0,0,0
10353,13,2,43,0,0,0,0
10354,13,2,44,0,0,0,0
10355,13,2,45,0,0,0,0
10356,13,2,46,0,0,0,0
10357,13,2,47,0,0,0,0
10358,13,2,48,0,0,0,0
10359,13,2,49,0,0,0,0
10360,13,2,50,0,0,0,0
10361,13,2,51,0,0,0,0
10362,13,2,52,0,0,0,0
10363,13,2,53,0,0,0,0
10364,13,2,54,0,0,0,0
10365,13,2,55,0,0,0,0
10366,13,3,1,0,0,0,0
10367,13,3,2,0,0,0,0
10368,13,3,3,0,0,0,0
10369,13,3,4,0,0,0,0
10370,13,3,5,0,0,0,0
10371,13,3,6,0,0,0,0
10372,13,3,7,0,0,0,0
10373,13,3,8,0,0,0,0
10374,13,3,9,0,0,0,0
10375,13,3,10,0,0,0,0
10376,13,3,11,0,0,0,0
10377,13,3,12,0,0,0,0
10378,13,3,13,0,0,0,0
10379,13,3,14,0,0,0,0
10380,13,3,15,0,0,0,0
10381,13,3,16,0,0,0,0
10382,13,3,17,0,0,0,0
10383,13,3,18,0,0,0,0
10384,13,3,19,0,0,0,0
10385,13,3,20,0,0,0,0
10386,13,3,21,0,0,0,0
10387,13,3,22,0,0,0,0
10388,13,3,23,0,0,0,0
10389,13,3,24,0,0,0,0
10390,13,4,1,0,0,0,0
10391,13,4,2,0,0,0,0
10392,13,4,3,0,0,0,0
10393,13,4,4,0,0,0,0
10394,13,4,5,0,0,0,0
10395,13,4,6,0,0,0,0
10396,13,4,7,0,0,0,0
10397,13,4,8,0,0,0,0
10398,13,4,9,0,0,0,0
10399,13,4,10,0,0,0,0
10400,13,4,11,0,0,0,0
10401,13,4,12,0,0,0,0
10402,13,4,13,0,0,0,0
10403,13,4,14,0,0,0,0
10404,13,4,15,0,0,0,0
10405,13,4,16,0,0,0,0
10406,13,4,17,0,0,0,0
10407,13,4,18,0,0,0,0
10408,13,4,19,0,0,0,0
10409,13,4,20,0,0,0,0
10410,13,4,21,0,0,0,0
10411,13,4,22,0,0,0,0
10412,13,4,23,0,0,0,0
10413,13,4,24,0,0,0,0
10414,13,4,25,0,0,0,0
10415,13,4,26,0,0,0,0
10416,13,4,27,0,0,0,0
10417,13,4,28,0,0,0,0
10418,13,4,29,0,0,0,0
10419,13,4,30,0,0,0,0
10420,13,4,31,0,0,0,0
10421,13,4,32,0,0,0,0
10422,13,4,33,0,0,0,0
10423,13,4,34,0,0,0,0
10424,13,4,35,0,0,0,0
10425,13,4,36,0,0,0,0
10426,13,4,37,0,0,0,0
10427,13,4,38,0,0,0,0
10428,13,4,39,0,0,0,0
10429,13,4,40,0,0,0,0
10430,13,4,41,0,0,0,0
10431,13,4,42,0,0,0,0
10432,13,4,43,0,0,0,0
10433,13,5,1,0,0,0,0
10434,13,5,2,0,0,0,0
10435,13,5,3,0,0,0,0
10436,13,5,4,0,0,0,0
10437,13,5,5,0,0,0,0
10438,13,5,6,0,0,0,0
10439,13,5,7,0,0,0,0
10440,13,5,8,0,0,0,0
10441,13,5,9,0,0,0,0
10442,13,5,10,0,0,0,0
10443,13,5,11,0,0,0,0
10444,13,5,12,0,0,0,0
10445,13,5,13,0,0,0,0
10446,13,5,14,0,0,0,0
10447,13,5,15,0,0,0,0
10448,13,5,16,0,0,0,0
10449,13,5,17,0,0,0,0
10450,13,5,18,0,0,0,0
10451,13,5,19,0,0,0,0
10452,13,5,20,0,0,0,0
10453,13,5,21,0,0,0,0
10454,13,5,22,0,0,0,0
10455,13,5,23,0,0,0,0
10456,13,5,24,0,0,0,0
10457,13,5,25,0,0,0,0
10458,13,5,26,0,0,0,0
10459,13,5,27,0,0,0,0
10460,13,5,28,0,0,0,0
10461,13,5,29,0,0,0,0
10462,13,5,30,0,0,0,0
10463,13,5,31,0,0,0,0
10464,13,5,32,0,0,0,0
10465,13,5,33,0,0,0,0
10466,13,5,34,0,0,0,0
10467,13,5,35,0,0,0,0
10468,13,5,36,0,0,0,0
10469,13,5,37,0,0,0,0
10470,13,5,38,0,0,0,0
10471,13,5,39,0,0,0,0
10472,13,5,40,0,0,0,0
10473,13,5,41,0,0,0,0
10474,13,6,1,0,0,0,0
10475,13,6,2,0,0,0,0
10476,13,6,3,0,0,0,0
10477,13,6,4,0,0,0,0
10478,13,6,5,0,0,0,0
10479,13,6,6,0,0,0,0
10480,13,6,7,0,0,0,0
10481,13,6,8,0,0,0,0
10482,13,6,9,0,0,0,0
10483,13,6,10,0,0,0,0
10484,13,6,11,0,0,0,0
10485,13,6,12,0,0,0,0
10486,13,6,13,0,0,0,0
10487,13,6,14,0,0,0,0
10488,13,6,15,0,0,0,0
10489,13,6,16,0,0,0,0
10490,13,6,17,0,0,0,0
10491,13,6,18,0,0,0,0
10492,13,6,19,0,0,0,0
10493,13,6,20,0,0,0,0
10494,13,6,21,0,0,0,0
10495,13,6,22,0,0,0,0
10496,13,6,23,0,0,0,0
10497,13,6,24,0,0,0,0
10498,13,6,25,0,0,0,0
10499,13,6,26,0,0,0,0
10500,13,6,27,0,0,0,0
10501,13,6,28,0,0,0,0
10502,13,6,29,0,0,0,0
10503,13,6,30,0,0,0,0
10504,13,6,31,0,0,0,0
10505,13,6,32,0,0,0,0
10506,13,6,33,0,0,0,0
10507,13,6,34,0,0,0,0
10508,13,6,35,0,0,0,0
10509,13,6,36,0,0,0,0
10510,13,6,37,0,0,0,0
10511,13,6,38,0,0,0,0
10512,13,6,39,0,0,0,0
10513,13,6,40,0,0,0,0
10514,13,6,41,0,0,0,0
10515,13,6,42,0,0,0,0
10516,13,6,43,0,0,0,0
10517,13,6,44,0,0,0,0
10518,13,6,45,0,0,0,0
10519,13,6,46,0,0,0,0
10520,13,6,47,0,0,0,0
10521,13,6,48,0,0,0,0
10522,13,6,49,0,0,0,0
10523,13,6,50,0,0,0,0
10524,13,6,51,0,0,0,0
10525,13,6,52,0,0,0,0
10526,13,6,53,0,0,0,0
10527,13,6,54,0,0,0,0
10528,13,6,55,0,0,0,0
10529,13,6,56,0,0,0,0
10530,13,6,57,0,0,0,0
10531,13,6,58,0,0,0,0
10532,13,6,59,0,0,0,0
10533,13,6,60,0,0,0,0
10534,13,6,61,0,0,0,0
10535,13,6,62,0,0,0,0
10536,13,6,63,0,0,0,0
10537,13,6,64,0,0,0,0
10538,13,6,65,0,0,0,0
10539,13,6,66,0,0,0,0
10540,13,7,1,0,0,0,0
10541,13,7,2,0,0,0,0
10542,13,7,3,0,0,0,0
10543,13,7,4,0,0,0,0
10544,13,7,5,0,0,0,0
10545,13,7,6,0,0,0,0
10546,13,7,7,0,0,0,0
10547,13,7,8,0,0,0,0
10548,13,7,9,0,0,0,0
10549,13,7,10,0,0,0,0
10550,13,7,11,0,0,0,0
10551,13,7,12,0,0,0,0
10552,13,7,13,0,0,0,0
10553,13,7,14,0,0,0,0
10554,13,7,15,0,0,0,0
10555,13,7,16,0,0,0,0
10556,13,7,17,0,0,0,0
10557,13,7,18,0,0,0,0
10558,13,7,19,0,0,0,0
10559,13,7,20,0,0,0,0
10560,13,7,21,0,0,0,0
10561,13,7,22,0,0,0,0
10562,13,7,23,0,0,0,0
10563,13,7,24,0,0,0,0
10564,13,7,25,0,0,0,0
10565,13,7,26,0,0,0,0
10566,13,7,27,0,0,0,0
10567,13,7,28,0,0,0,0
10568,13,7,29,0,0,0,0
10569,13,7,30,0,0,0,0
10570,13,7,31,0,0,0,0
10571,13,7,32,0,0,0,0
10572,13,7,33,0,0,0,0
10573,13,7,34,0,0,0,0
10574,13,7,35,0,0,0,0
10575,13,7,36,0,0,0,0
10576,13,7,37,0,0,0,0
10577,13,7,38,0,0,0,0
10578,13,7,39,0,0,0,0
10579,13,7,40,0,0,0,0
10580,13,8,1,0,0,0,0
10581,13,8,2,0,0,0,0
10582,13,8,3,0,0,0,0
10583,13,8,4,0,0,0,0
10584,13,8,5,0,0,0,0
10585,13,8,6,0,0,0,0
10586,13,8,7,0,0,0,0
10587,13,8,8,0,0,0,0
10588,13,8,9,0,0,0,0
10589,13,8,10,0,0,0,0
10590,13,8,11,0,0,0,0
10591,13,8,12,0,0,0,0
10592,13,8,13,0,0,0,0
10593,13,8,14,0,0,0,0
10594,13,8,15,0,0,0,0
10595,13,8,16,0,0,0,0
10596,13,8,17,0,0,0,0
10597,13,8,18,0,0,0,0
10598,13,8,19,0,0,0,0
10599,13,8,20,0,0,0,0
10600,13,8,21,0,0,0,0
10601,13,8,22,0,0,0,0
10602,13,8,23,0,0,0,0
10603,13,8,24,0,0,0,0
10604,13,8,25,0,0,0,0
10605,13,8,26,0,0,0,0
10606,13,8,27,0,0,0,0
10607,13,8,28,0,0,0,0
10608,13,8,29,0,0,0,0
10609,13,8,30,0,0,0,0
10610,13,8,31,0,0,0,0
10611,13,8,32,0,0,0,0
10612,13,8,33,0,0,0,0
10613,13,8,34,0,0,0,0
10614,13,8,35,0,0,0,0
10615,13,8,36,0,0,0,0
10616,13,8,37,0,0,0,0
10617,13,8,38,0,0,0,0
10618,13,8,39,0,0,0,0
10619,13,8,40,0,0,0,0
10620,13,9,1,0,0,0,0
10621,13,9,2,0,0,0,0
10622,13,9,3,0,0,0,0
10623,13,9,4,0,0,0,0
10624,13,9,5,0,0,0,0
10625,13,9,6,0,0,0,0
10626,13,9,7,0,0,0,0
10627,13,9,8,0,0,0,0
10628,13,9,9,0,0,0,0
10629,13,9,10,0,0,0,0
10630,13,9,11,0,0,0,0
10631,13,9,12,0,0,0,0
10632,13,9,13,0,0,0,0
10633,13,9,14,0,0,0,0
10634,13,9,15,0,0,0,0
10635,13,9,16,0,0,0,0
10636,13,9,17,0,0,0,0
10637,13,9,18,0,0,0,0
10638,13,9,19,0,0,0,0
10639,13,9,20,0,0,0,0
10640,13,9,21,0,0,0,0
10641,13,9,22,0,0,0,0
10642,13,9,23,0,0,0,0
10643,13,9,24,0,0,0,0
10644,13,9,25,0,0,0,0
10645,13,9,26,0,0,0,0
10646,13,9,27,0,0,0,0
10647,13,9,28,0,0,0,0
10648,13,9,29,0,0,0,0
10649,13,9,30,0,0,0,0
10650,13,9,31,0,0,0,0
10651,13,9,32,0,0,0,0
10652,13,9,33,0,0,0,0
10653,13,9,34,0,0,0,0
10654,13,9,35,0,0,0,0
10655,13,9,36,0,0,0,0
10656,13,9,37,0,0,0,0
10657,13,9,38,0,0,0,0
10658,13,9,39,0,0,0,0
10659,13,9,40,0,0,0,0
10660,13,9,41,0,0,0,0
10661,13,9,42,0,0,0,0
10662,13,9,43,0,0,0,0
10663,13,9,44,0,0,0,0
10664,13,10,1,0,0,0,0
10665,13,10,2,0,0,0,0
10666,13,10,3,0,0,0,0
10667,13,10,4,0,0,0,0
10668,13,10,5,0,0,0,0
10669,13,10,6,0,0,0,0
10670,13,10,7,0,0,0,0
10671,13,10,8,0,0,0,0
10672,13,10,9,0,0,0,0
10673,13,10,10,0,0,0,0
10674,13,10,11,0,0,0,0
10675,13,10,12,0,0,0,0
10676,13,10,13,0,0,0,0
10677,13,10,14,0,0,0,0
10678,13,11,1,0,0,0,0
10679,13,11,2,0,0,0,0
10680,13,11,3,0,0,0,0
10681,13,11,4,0,0,0,0
10682,13,11,5,0,0,0,0
10683,13,11,6,0,0,0,0
10684,13,11,7,0,0,0,0
10685,13,11,8,0,0,0,0
10686,13,11,9,0,0,0,0
10687,13,11,10,0,0,0,0
10688,13,11,11,0,0,0,0
10689,13,11,12,0,0,0,0
10690,13,11,13,0,0,0,0
10691,13,11,14,0,0,0,0
10692,13,11,15,0,0,0,0
10693,13,11,16,0,0,0,0
10694,13,11,17,0,0,0,0
10695,13,11,18,0,0,0,0
10696,13,11,19,0,0,0,0
10697,13,11,20,0,0,0,0
10698,13,11,21,0,0,0,0
10699,13,11,22,0,0,0,0
10700,13,11,23,0,0,0,0
10701,13,11,24,0,0,0,0
10702,13,11,25,0,0,0,0
10703,13,11,26,0,0,0,0
10704,13,11,27,0,0,0,0
10705,13,11,28,0,0,0,0
10706,13,11,29,0,0,0,0
10707,13,11,30,0,0,0,0
10708,13,11,31,0,0,0,0
10709,13,11,32,0,0,0,0
10710,13,11,33,0,0,0,0
10711,13,11,34,0,0,0,0
10712,13,11,35,0,0,0,0
10713,13,11,36,0,0,0,0
10714,13,11,37,0,0,0,0
10715,13,11,38,0,0,0,0
10716,13,11,39,0,0,0,0
10717,13,11,40,0,0,0,0
10718,13,11,41,0,0,0,0
10719,13,11,42,0,0,0,0
10720,13,11,43,0,0,0,0
10721,13,11,44,0,0,0,0
10722,13,11,45,0,0,0,0
10723,13,11,46,0,0,0,0
10724,13,11,47,0,0,0,0
10725,13,12,1,0,0,0,0
10726,13,12,2,0,0,0,0
10727,13,12,3,0,0,0,0
10728,13,12,4,0,0,0,0
10729,13,12,5,0,0,0,0
10730,13,12,6,0,0,0,0
10731,13,12,7,0,0,0,0
10732,13,12,8,0,0,0,0
10733,13,12,9,0,0,0,0
10734,13,12,10,0,0,0,0
10735,13,12,11,0,0,0,0
10736,13,12,12,0,0,0,0
10737,13,12,13,0,0,0,0
10738,13,12,14,0,0,0,0
10739,13,12,15,0,0,0,0
10740,13,12,16,0,0,0,0
10741,13,12,17,0,0,0,0
10742,13,12,18,0,0,0,0
10743,13,12,19,0,0,0,0
10744,13,12,20,0,0,0,0
10745,13,12,21,0,0,0,0
10746,13,12,22,0,0,0,0
10747,13,12,23,0,0,0,0
10748,13,12,24,0,0,0,0
10749,13,12,25,0,0,0,0
10750,13,12,26,0,0,0,0
10751,13,12,27,0,0,0,0
10752,13,12,28,0,0,0,0
10753,13,12,29,0,0,0,0
10754,13,12,30,0,0,0,0
10755,13,12,31,0,0,0,0
10756,13,12,32,0,0,0,0
10757,13,12,33,0,0,0,0
10758,13,12,34,0,0,0,0
10759,13,12,35,0,0,0,0
10760,13,12,36,0,0,0,0
10761,13,12,37,0,0,0,0
10762,13,12,38,0,0,0,0
10763,13,12,39,0,0,0,0
10764,13,12,40,0,0,0,0
10765,13,12,41,0,0,0,0
10766,13,13,1,0,0,0,0
10767,13,13,2,0,0,0,0
10768,13,13,3,0,0,0,0
10769,13,13,4,0,0,0,0
10770,13,13,5,0,0,0,0
10771,13,13,6,0,0,0,0
10772,13,13,7,0,0,0,0
10773,13,13,8,0,0,0,0
10774,13,13,9,0,0,0,0
10775,13,13,10,0,0,0,0
10776,13,13,11,0,0,0,0
10777,13,13,12,0,0,0,0
10778,13,13,13,0,0,0,0
10779,13,13,14,0,0,0,0
10780,13,14,1,0,0,0,0
10781,13,14,2,0,0,0,0
10782,13,14,3,0,0,0,0
10783,13,14,4,0,0,0,0
10784,13,14,5,0,0,0,0
10785,13,14,6,0,0,0,0
10786,13,14,7,0,0,0,0
10787,13,14,8,0,0,0,0
10788,13,14,9,0,0,0,0
10789,13,14,10,0,0,0,0
10790,13,14,11,0,0,0,0
10791,13,14,12,0,0,0,0
10792,13,14,13,0,0,0,0
10793,13,14,14,0,0,0,0
10794,13,14,15,0,0,0,0
10795,13,14,16,0,0,0,0
10796,13,14,17,0,0,0,0
10797,13,15,1,0,0,0,0
10798,13,15,2,0,0,0,0
10799,13,15,3,0,0,0,0
10800,13,15,4,0,0,0,0
10801,13,15,5,0,0,0,0
10802,13,15,6,0,0,0,0
10803,13,15,7,0,0,0,0
10804,13,15,8,0,0,0,0
10805,13,15,9,0,0,0,0
10806,13,15,10,0,0,0,0
10807,13,15,11,0,0,0,0
10808,13,15,12,0,0,0,0
10809,13,15,13,0,0,0,0
10810,13,15,14,0,0,0,0
10811,13,15,15,0,0,0,0
10812,13,15,16,0,0,0,0
10813,13,15,17,0,0,0,0
10814,13,15,18,0,0,0,0
10815,13,15,19,0,0,0,0
10816,13,15,20,0,0,0,0
10817,13,15,21,0,0,0,0
10818,13,15,22,0,0,0,0
10819,13,15,23,0,0,0,0
10820,13,15,24,0,0,0,0
10821,13,15,25,0,0,0,0
10822,13,15,26,0,0,0,0
10823,13,15,27,0,0,0,0
10824,13,15,28,0,0,0,0
10825,13,15,29,0,0,0,0
10826,13,16,1,0,0,0,0
10827,13,16,2,0,0,0,0
10828,13,16,3,0,0,0,0
10829,13,16,4,0,0,0,0
10830,13,16,5,0,0,0,0
10831,13,16,6,0,0,0,0
10832,13,16,7,0,0,0,0
10833,13,16,8,0,0,0,0
10834,13,16,9,0,0,0,0
10835,13,16,10,0,0,0,0
10836,13,16,11,0,0,0,0
10837,13,16,12,0,0,0,0
10838,13,16,13,0,0,0,0
10839,13,16,14,0,0,0,0
10840,13,16,15,0,0,0,0
10841,13,16,16,0,0,0,0
10842,13,16,17,0,0,0,0
10843,13,16,18,0,0,0,0
10844,13,16,19,0,0,0,0
10845,13,16,20,0,0,0,0
10846,13,16,21,0,0,0,0
10847,13,16,22,0,0,0,0
10848,13,16,23,0,0,0,0
10849,13,16,24,0,0,0,0
10850,13,16,25,0,0,0,0
10851,13,16,26,0,0,0,0
10852,13,16,27,0,0,0,0
10853,13,16,28,0,0,0,0
10854,13,16,29,0,0,0,0
10855,13,16,30,0,0,0,0
10856,13,16,31,0,0,0,0
10857,13,16,32,0,0,0,0
10858,13,16,33,0,0,0,0
10859,13,16,34,0,0,0,0
10860,13,16,35,0,0,0,0
10861,13,16,36,0,0,0,0
10862,13,16,37,0,0,0,0
10863,13,16,38,0,0,0,0
10864,13,16,39,0,0,0,0
10865,13,16,40,0,0,0,0
10866,13,16,41,0,0,0,0
10867,13,16,42,0,0,0,0
10868,13,16,43,0,0,0,0
10869,13,17,1,0,0,0,0
10870,13,17,2,0,0,0,0
10871,13,17,3,0,0,0,0
10872,13,17,4,0,0,0,0
10873,13,17,5,0,0,0,0
10874,13,17,6,0,0,0,0
10875,13,17,7,0,0,0,0
10876,13,17,8,0,0,0,0
10877,13,17,9,0,0,0,0
10878,13,17,10,0,0,0,0
10879,13,17,11,0,0,0,0
10880,13,17,12,0,0,0,0
10881,13,17,13,0,0,0,0
10882,13,17,14,0,0,0,0
10883,13,17,15,0,0,0,0
10884,13,17,16,0,0,0,0
10885,13,17,17,0,0,0,0
10886,13,17,18,0,0,0,0
10887,13,17,19,0,0,0,0
10888,13,17,20,0,0,0,0
10889,13,17,21,0,0,0,0
10890,13,17,22,0,0,0,0
10891,13,17,23,0,0,0,0
10892,13,17,24,0,0,0,0
10893,13,17,25,0,0,0,0
10894,13,17,26,0,0,0,0
10895,13,17,27,0,0,0,0
10896,13,18,1,0,0,0,0
10897,13,18,2,0,0,0,0
10898,13,18,3,0,0,0,0
10899,13,18,4,0,0,0,0
10900,13,18,5,0,0,0,0
10901,13,18,6,0,0,0,0
10902,13,18,7,0,0,0,0
10903,13,18,8,0,0,0,0
10904,13,18,9,0,0,0,0
10905,13,18,10,0,0,0,0
10906,13,18,11,0,0,0,0
10907,13,18,12,0,0,0,0
10908,13,18,13,0,0,0,0
10909,13,18,14,0,0,0,0
10910,13,18,15,0,0,0,0
10911,13,18,16,0,0,0,0
10912,13,18,17,0,0,0,0
10913,13,19,1,0,0,0,0
10914,13,19,2,0,0,0,0
10915,13,19,3,0,0,0,0
10916,13,19,4,0,0,0,0
10917,13,19,5,0,0,0,0
10918,13,19,6,0,0,0,0
10919,13,19,7,0,0,0,0
10920,13,19,8,0,0,0,0
10921,13,19,9,0,0,0,0
10922,13,19,10,0,0,0,0
10923,13,19,11,0,0,0,0
10924,13,19,12,0,0,0,0
10925,13,19,13,0,0,0,0
10926,13,19,14,0,0,0,0
10927,13,19,15,0,0,0,0
10928,13,19,16,0,0,0,0
10929,13,19,17,0,0,0,0
10930,13,19,18,0,0,0,0
10931,13,19,19,0,0,0,0
10932,13,20,1,0,0,0,0
10933,13,20,2,0,0,0,0
10934,13,20,3,0,0,0,0
10935,13,20,4,0,0,0,0
10936,13,20,5,0,0,0,0
10937,13,20,6,0,0,0,0
10938,13,20,7,0,0,0,0
10939,13,20,8,0,0,0,0
10940,13,21,1,0,0,0,0
10941,13,21,2,0,0,0,0
10942,13,21,3,0,0,0,0
10943,13,21,4,0,0,0,0
10944,13,21,5,0,0,0,0
10945,13,21,6,0,0,0,0
10946,13,21,7,0,0,0,0
10947,13,21,8,0,0,0,0
10948,13,21,9,0,0,0,0
10949,13,21,10,0,0,0,0
10950,13,21,11,0,0,0,0
10951,13,21,12,0,0,0,0
10952,13,21,13,0,0,0,0
10953,13,21,14,0,0,0,0
10954,13,21,15,0,0,0,0
10955,13,21,16,0,0,0,0
10956,13,21,17,0,0,0,0
10957,13,21,18,0,0,0,0
10958,13,21,19,0,0,0,0
10959,13,21,20,0,0,0,0
10960,13,21,21,0,0,0,0
10961,13,21,22,0,0,0,0
10962,13,21,23,0,0,0,0
10963,13,21,24,0,0,0,0
10964,13,21,25,0,0,0,0
10965,13,21,26,0,0,0,0
10966,13,21,27,0,0,0,0
10967,13,21,28,0,0,0,0
10968,13,21,29,0,0,0,0
10969,13,21,30,0,0,0,0
10970,13,22,1,0,0,0,0
10971,13,22,2,0,0,0,0
10972,13,22,3,0,0,0,0
10973,13,22,4,0,0,0,0
10974,13,22,5,0,0,0,0
10975,13,22,6,0,0,0,0
10976,13,22,7,0,0,0,0
10977,13,22,8,0,0,0,0
10978,13,22,9,0,0,0,0
10979,13,22,10,0,0,0,0
10980,13,22,11,0,0,0,0
10981,13,22,12,0,0,0,0
10982,13,22,13,0,0,0,0
10983,13,22,14,0,0,0,0
10984,13,22,15,0,0,0,0
10985,13,22,16,0,0,0,0
10986,13,22,17,0,0,0,0
10987,13,22,18,0,0,0,0
10988,13,22,19,0,0,0,0
10989,13,23,1,0,0,0,0
10990,13,23,2,0,0,0,0
10991,13,23,3,0,0,0,0
10992,13,23,4,0,0,0,0
10993,13,23,5,0,0,0,0
10994,13,23,6,0,0,0,0
10995,13,23,7,0,0,0,0
10996,13,23,8,0,0,0,0
10997,13,23,9,0,0,0,0
10998,13,23,10,0,0,0,0
10999,13,23,11,0,0,0,0
11000,13,23,12,0,0,0,0
11001,13,23,13,0,0,0,0
11002,13,23,14,0,0,0,0
11003,13,23,15,0,0,0,0
11004,13,23,16,0,0,0,0
11005,13,23,17,0,0,0,0
11006,13,23,18,0,0,0,0
11007,13,23,19,0,0,0,0
11008,13,23,20,0,0,0,0
11009,13,23,21,0,0,0,0
11010,13,23,22,0,0,0,0
11011,13,23,23,0,0,0,0
11012,13,23,24,0,0,0,0
11013,13,23,25,0,0,0,0
11014,13,23,26,0,0,0,0
11015,13,23,27,0,0,0,0
11016,13,23,28,0,0,0,0
11017,13,23,29,0,0,0,0
11018,13,23,30,0,0,0,0
11019,13,23,31,0,0,0,0
11020,13,23,32,0,0,0,0
11021,13,24,1,0,0,0,0
11022,13,24,2,0,0,0,0
11023,13,24,3,0,0,0,0
11024,13,24,4,0,0,0,0
11025,13,24,5,0,0,0,0
11026,13,24,6,0,0,0,0
11027,13,24,7,0,0,0,0
11028,13,24,8,0,0,0,0
11029,13,24,9,0,0,0,0
11030,13,24,10,0,0,0,0
11031,13,24,11,0,0,0,0
11032,13,24,12,0,0,0,0
11033,13,24,13,0,0,0,0
11034,13,24,14,0,0,0,0
11035,13,24,15,0,0,0,0
11036,13,24,16,0,0,0,0
11037,13,24,17,0,0,0,0
11038,13,24,18,0,0,0,0
11039,13,24,19,0,0,0,0
11040,13,24,20,0,0,0,0
11041,13,24,21,0,0,0,0
11042,13,24,22,0,0,0,0
11043,13,24,23,0,0,0,0
11044,13,24,24,0,0,0,0
11045,13,24,25,0,0,0,0
11046,13,24,26,0,0,0,0
11047,13,24,27,0,0,0,0
11048,13,24,28,0,0,0,0
11049,13,24,29,0,0,0,0
11050,13,24,30,0,0,0,0
11051,13,24,31,0,0,0,0
11052,13,25,1,0,0,0,0
11053,13,25,2,0,0,0,0
11054,13,25,3,0,0,0,0
11055,13,25,4,0,0,0,0
11056,13,25,5,0,0,0,0
11057,13,25,6,0,0,0,0
11058,13,25,7,0,0,0,0
11059,13,25,8,0,0,0,0
11060,13,25,9,0,0,0,0
11061,13,25,10,0,0,0,0
11062,13,25,11,0,0,0,0
11063,13,25,12,0,0,0,0
11064,13,25,13,0,0,0,0
11065,13,25,14,0,0,0,0
11066,13,25,15,0,0,0,0
11067,13,25,16,0,0,0,0
11068,13,25,17,0,0,0,0
11069,13,25,18,0,0,0,0
11070,13,25,19,0,0,0,0
11071,13,25,20,0,0,0,0
11072,13,25,21,0,0,0,0
11073,13,25,22,0,0,0,0
11074,13,25,23,0,0,0,0
11075,13,25,24,0,0,0,0
11076,13,25,25,0,0,0,0
11077,13,25,26,0,0,0,0
11078,13,25,27,0,0,0,0
11079,13,25,28,0,0,0,0
11080,13,25,29,0,0,0,0
11081,13,25,30,0,0,0,0
11082,13,25,31,0,0,0,0
11083,13,26,1,0,0,0,0
11084,13,26,2,0,0,0,0
11085,13,26,3,0,0,0,0
11086,13,26,4,0,0,0,0
11087,13,26,5,0,0,0,0
11088,13,26,6,0,0,0,0
11089,13,26,7,0,0,0,0
11090,13,26,8,0,0,0,0
11091,13,26,9,0,0,0,0
11092,13,26,10,0,0,0,0
11093,13,26,11,0,0,0,0
11094,13,26,12,0,0,0,0
11095,13,26,13,0,0,0,0
11096,13,26,14,0,0,0,0
11097,13,26,15,0,0,0,0
11098,13,26,16,0,0,0,0
11099,13,26,17,0,0,0,0
11100,13,26,18,0,0,0,0
11101,13,26,19,0,0,0,0
11102,13,26,20,0,0,0,0
11103,13,26,21,0,0,0,0
11104,13,26,22,0,0,0,0
11105,13,26,23,0,0,0,0
11106,13,26,24,0,0,0,0
11107,13,26,25,0,0,0,0
11108,13,26,26,0,0,0,0
11109,13,26,27,0,0,0,0
11110,13,26,28,0,0,0,0
11111,13,26,29,0,0,0,0
11112,13,26,30,0,0,0,0
11113,13,26,31,0,0,0,0
11114,13,26,32,0,0,0,0
11115,13,27,1,0,0,0,0
11116,13,27,2,0,0,0,0
11117,13,27,3,0,0,0,0
11118,13,27,4,0,0,0,0
11119,13,27,5,0,0,0,0
11120,13,27,6,0,0,0,0
11121,13,27,7,0,0,0,0
11122,13,27,8,0,0,0,0
11123,13,27,9,0,0,0,0
11124,13,27,10,0,0,0,0
11125,13,27,11,0,0,0,0
11126,13,27,12,0,0,0,0
11127,13,27,13,0,0,0,0
11128,13,27,14,0,0,0,0
11129,13,27,15,0,0,0,0
11130,13,27,16,0,0,0,0
11131,13,27,17,0,0,0,0
11132,13,27,18,0,0,0,0
11133,13,27,19,0,0,0,0
11134,13,27,20,0,0,0,0
11135,13,27,21,0,0,0,0
11136,13,27,22,0,0,0,0
11137,13,27,23,0,0,0,0
11138,13,27,24,0,0,0,0
11139,13,27,25,0,0,0,0
11140,13,27,26,0,0,0,0
11141,13,27,27,0,0,0,0
11142,13,27,28,0,0,0,0
11143,13,27,29,0,0,0,0
11144,13,27,30,0,0,0,0
11145,13,27,31,0,0,0,0
11146,13,27,32,0,0,0,0
11147,13,27,33,0,0,0,0
11148,13,27,34,0,0,0,0
11149,13,28,1,0,0,0,0
11150,13,28,2,0,0,0,0
11151,13,28,3,0,0,0,0
11152,13,28,4,0,0,0,0
11153,13,28,5,0,0,0,0
11154,13,28,6,0,0,0,0
11155,13,28,7,0,0,0,0
11156,13,28,8,0,0,0,0
11157,13,28,9,0,0,0,0
11158,13,28,10,0,0,0,0
11159,13,28,11,0,0,0,0
11160,13,28,12,0,0,0,0
11161,13,28,13,0,0,0,0
11162,13,28,14,0,0,0,0
11163,13,28,15,0,0,0,0
11164,13,28,16,0,0,0,0
11165,13,28,17,0,0,0,0
11166,13,28,18,0,0,0,0
